Year,party_detailed,candidatevotes,party_simplified
2020,INDEPENDENT,3210,OTHER
2020,,4337,OTHER
2020,,6614,OTHER
2020,,2645,OTHER
2020,REPUBLICAN,771406,REPUBLICAN
2020,DEMOCRAT,570323,DEMOCRAT
2020,LIBERTARIAN,30574,OTHER
2020,REPUBLICAN,1326646,REPUBLICAN
2020,DEMOCRAT,772474,DEMOCRAT
2020,LIBERTARIAN,26234,OTHER
2020,INDEPENDENT,6483,OTHER
2020,INDEPENDENT,3599,OTHER
2020,GREEN,716,OTHER
2020,AMERICAN SOLIDARITY PARTY,408,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,98,OTHER
2020,INDEPENDENT,43,OTHER
2020,INDEPENDENT,29,OTHER
2020,NON-AFFILIATED,20,OTHER
2020,,9,OTHER
2020,INDEPENDENT,7,OTHER
2020,NON-AFFILIATED,1,OTHER
2020,,1,OTHER
2020,DEMOCRAT,856034,DEMOCRAT
2020,LIBERTARIAN,21645,OTHER
2020,REPUBLICAN,1255776,REPUBLICAN
2020,AMERICAN SOLIDARITY PARTY,2497,OTHER
2020,BECOMING ONE NATION,1626,OTHER
2020,C.U.P,1125,OTHER
2020,CONSTITUTION PARTY,860,OTHER
2020,FREEDOM AND PROSPERITY,749,OTHER
2020,"LIFE , LIBERTY, CONSTITUTION",668,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,987,OTHER
2020,SOCIALIST WORKERS PARTY,536,OTHER
2020,THE BIRTHDAY PARTY,4897,OTHER
2020,UNITY PARTY,662,OTHER
2020,DEMOCRAT,435072,DEMOCRAT
2020,LIBERTARIAN,14152,OTHER
2020,REPUBLICAN,360737,REPUBLICAN
2020,GREEN,8230,OTHER
2020,ALLIANCE,1183,OTHER
2020,,87,OTHER
2020,,8844,OTHER
2020,REPUBLICAN,976414,REPUBLICAN
2020,DEMOCRAT,1985023,DEMOCRAT
2020,LIBERTARIAN,33488,OTHER
2020,GREEN,15799,OTHER
2020,BREAD AND ROSES,5884,OTHER
2020,,8,OTHER
2020,,23,OTHER
2020,INDEPENDENT,4,OTHER
2020,AMERICAN SOLIDARITY PARTY,795,OTHER
2020,INDEPENDENT,11,OTHER
2020,INDEPENDENT,30,OTHER
2020,INDEPENDENT,10,OTHER
2020,ALLIANCE,26,OTHER
2020,NON-AFFILIATED,11,OTHER
2020,,20,OTHER
2020,,1,OTHER
2020,INDEPENDENT,16,OTHER
2020,,6,OTHER
2020,,3,OTHER
2020,BECOMING ONE NATION,131,OTHER
2020,NON-AFFILIATED,5,OTHER
2020,THE BIRTHDAY PARTY,1117,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,125,OTHER
2020,,32,OTHER
2020,,3,OTHER
2020,,18045,OTHER
2020,DEMOCRAT,2382202,DEMOCRAT
2020,REPUBLICAN,1167202,REPUBLICAN
2020,LIBERTARIAN,47013,OTHER
2020,GREEN-RAINBOW,18658,OTHER
2020,,26603,OTHER
2020,,16327,OTHER
2020,DEMOCRAT,2804040,DEMOCRAT
2020,REPUBLICAN,2649852,REPUBLICAN
2020,LIBERTARIAN,60381,OTHER
2020,US TAXPAYERS PARTY,7235,OTHER
2020,GREEN,13718,OTHER
2020,NATURAL LAW,2986,OTHER
2020,AMERICAN SOLIDARITY PARTY,963,OTHER
2020,,32,OTHER
2020,,1,OTHER
2020,BECOMING ONE NATION,89,OTHER
2020,NON-AFFILIATED,5,OTHER
2020,REPUBLICAN,1484065,REPUBLICAN
2020,DEMOCRAT,1717077,DEMOCRAT
2020,ALLIANCE,5611,OTHER
2020,GREEN,10033,OTHER
2020,INDEPENDENT,7940,OTHER
2020,INDEPENDENT,5651,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,1210,OTHER
2020,SOCIALIST WORKERS PARTY,643,OTHER
2020,LIBERTARIAN,34976,OTHER
2020,,9965,OTHER
2020,DEMOCRAT,539398,DEMOCRAT
2020,REPUBLICAN,756764,REPUBLICAN
2020,CONSTITUTION PARTY,1279,OTHER
2020,AMERICAN SOLIDARITY PARTY,1161,OTHER
2020,INDEPENDENT,1317,OTHER
2020,GREEN,1498,OTHER
2020,LIBERTARIAN,8026,OTHER
2020,INDEPENDENT,659,OTHER
2020,INDEPENDENT,3657,OTHER
2020,REPUBLICAN,1718736,REPUBLICAN
2020,DEMOCRAT,1253014,DEMOCRAT
2020,LIBERTARIAN,41205,OTHER
2020,GREEN,8283,OTHER
2020,CONSTITUTION PARTY,3919,OTHER
2020,,0,OTHER
2020,NON-AFFILIATED,3,OTHER
2020,BECOMING ONE NATION,74,OTHER
2020,AMERICAN SOLIDARITY PARTY,664,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,64,OTHER
2020,LIBERTARIAN,15252,OTHER
2020,REPUBLICAN,343602,REPUBLICAN
2020,DEMOCRAT,244786,DEMOCRAT
2020,,2,OTHER
2020,BECOMING ONE NATION,6,OTHER
2020,INDEPENDENT,23,OTHER
2020,,3,OTHER
2020,REPUBLICAN,556846,REPUBLICAN
2020,DEMOCRAT,374583,DEMOCRAT
2020,LIBERTARIAN,20283,OTHER
2020,,4671,OTHER
2020,LIBERTARIAN,14783,OTHER
2020,REPUBLICAN,669890,REPUBLICAN
2020,DEMOCRAT,703486,DEMOCRAT
2020,INDEPENDENT AMERICAN PARTY,3138,OTHER
2020,,14079,OTHER
2020,LIBERTARIAN,13235,OTHER
2020,REPUBLICAN,365654,REPUBLICAN
2020,DEMOCRAT,424921,DEMOCRAT
2020,,47,OTHER
2020,,14,OTHER
2020,,142,OTHER
2020,GREEN,217,OTHER
2020,,10,OTHER
2020,,67,OTHER
2020,,19,OTHER
2020,,10,OTHER
2020,,13,OTHER
2020,,56,OTHER
2020,,12,OTHER
2020,,170,OTHER
2020,,192,OTHER
2020,,14,OTHER
2020,,46,OTHER
2020,,22,OTHER
2020,,23,OTHER
2020,,82,OTHER
2020,,58,OTHER
2020,,1158,OTHER
2020,REPUBLICAN,1883274,REPUBLICAN
2020,DEMOCRAT,2608335,DEMOCRAT
2020,LIBERTARIAN,31677,OTHER
2020,GREEN,14202,OTHER
2020,UNITY PARTY,3255,OTHER
2020,CONSTITUTION PARTY,2954,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,2928,OTHER
2020,ALLIANCE,2728,OTHER
2020,GREEN,4426,OTHER
2020,LIBERTARIAN,12585,OTHER
2020,DEMOCRAT,501614,DEMOCRAT
2020,CONSTITUTION PARTY,1806,OTHER
2020,REPUBLICAN,401894,REPUBLICAN
2020,PARTY FOR SOCIALISM AND LIBERATION,1640,OTHER
2020,DEMOCRAT,5230985,DEMOCRAT
2020,REPUBLICAN,3244798,REPUBLICAN
2020,GREEN,32753,OTHER
2020,LIBERTARIAN,60234,OTHER
2020,INDEPENDENT,22587,OTHER
2020,AMERICAN SOLIDARITY PARTY,805,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,376,OTHER
2020,INDEPENDENT,3,OTHER
2020,,2,OTHER
2020,,6,OTHER
2020,PROHIBITION PARTY,9,OTHER
2020,,13,OTHER
2020,BECOMING ONE NATION,155,OTHER
2020,ALLIANCE,20,OTHER
2020,INDEPENDENT,28,OTHER
2020,,3,OTHER
2020,THE BIRTHDAY PARTY,1897,OTHER
2020,CONSTITUTION PARTY,43,OTHER
2020,,2,OTHER
2020,INDEPENDENT,98,OTHER
2020,,8,OTHER
2020,,1,OTHER
2020,,43541,OTHER
2020,,23368,OTHER
2020,REPUBLICAN,2758773,REPUBLICAN
2020,DEMOCRAT,2684292,DEMOCRAT
2020,LIBERTARIAN,48678,OTHER
2020,GREEN,12195,OTHER
2020,CONSTITUTION PARTY,7549,OTHER
2020,BECOMING ONE NATION,119,OTHER
2020,,13196,OTHER
2020,REPUBLICAN,235595,REPUBLICAN
2020,DEMOCRAT,114902,DEMOCRAT
2020,LIBERTARIAN,9393,OTHER
2020,,1929,OTHER
2020,REPUBLICAN,3154834,REPUBLICAN
2020,DEMOCRAT,2679165,DEMOCRAT
2020,LIBERTARIAN,67569,OTHER
2020,INDEPENDENT,3,OTHER
2020,AMERICAN SOLIDARITY PARTY,1450,OTHER
2020,GREEN,18812,OTHER
2020,,114,OTHER
2020,,27,OTHER
2020,BECOMING ONE NATION,212,OTHER
2020,INDEPENDENT,16,OTHER
2020,REPUBLICAN,1020280,REPUBLICAN
2020,DEMOCRAT,503890,DEMOCRAT
2020,LIBERTARIAN,24731,OTHER
2020,INDEPENDENT,3654,OTHER
2020,INDEPENDENT,5597,OTHER
2020,INDEPENDENT,2547,OTHER
2020,REPUBLICAN,958448,REPUBLICAN
2020,DEMOCRAT,1340383,DEMOCRAT
2020,LIBERTARIAN,41582,OTHER
2020,PACIFIC GREEN,11831,OTHER
2020,PROGRESSIVE PARTY,4988,OTHER
2020,,17089,OTHER
2020,REPUBLICAN,3377674,REPUBLICAN
2020,DEMOCRAT,3458229,DEMOCRAT
2020,LIBERTARIAN,79380,OTHER
2020,DEMOCRAT,307486,DEMOCRAT
2020,REPUBLICAN,199922,REPUBLICAN
2020,LIBERTARIAN,5053,OTHER
2020,,2759,OTHER
2020,ALLIANCE,923,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,847,OTHER
2020,AMERICAN SOLIDARITY PARTY,767,OTHER
2020,GREEN,6907,OTHER
2020,REPUBLICAN,1385103,REPUBLICAN
2020,ALLIANCE,1862,OTHER
2020,LIBERTARIAN,27916,OTHER
2020,DEMOCRAT,1091541,DEMOCRAT
2020,REPUBLICAN,261043,REPUBLICAN
2020,DEMOCRAT,150471,DEMOCRAT
2020,LIBERTARIAN,11095,OTHER
2020,REPUBLICAN,1852475,REPUBLICAN
2020,DEMOCRAT,1143711,DEMOCRAT
2020,INDEPENDENT,5365,OTHER
2020,INDEPENDENT,1860,OTHER
2020,INDEPENDENT,4545,OTHER
2020,INDEPENDENT,29877,OTHER
2020,INDEPENDENT,2576,OTHER
2020,INDEPENDENT,2301,OTHER
2020,INDEPENDENT,10279,OTHER
2020,INDEPENDENT,1,OTHER
2020,AMERICAN SOLIDARITY PARTY,762,OTHER
2020,,31,OTHER
2020,BECOMING ONE NATION,68,OTHER
2020,REPUBLICAN,5890347,REPUBLICAN
2020,DEMOCRAT,5259126,DEMOCRAT
2020,LIBERTARIAN,126243,OTHER
2020,GREEN,33396,OTHER
2020,INDEPENDENT,2012,OTHER
2020,AMERICAN SOLIDARITY PARTY,2785,OTHER
2020,INDEPENDENT,205,OTHER
2020,,49,OTHER
2020,,337,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,350,OTHER
2020,,36,OTHER
2020,,56,OTHER
2020,INDEPENDENT,114,OTHER
2020,INDEPENDENT,2623,OTHER
2020,THE BIRTHDAY PARTY,7213,OTHER
2020,DEMOCRAT,560282,DEMOCRAT
2020,CONSTITUTION PARTY,5551,OTHER
2020,LIBERTARIAN,38447,OTHER
2020,,2229,OTHER
2020,GREEN,5053,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,1139,OTHER
2020,REPUBLICAN,865140,REPUBLICAN
2020,AMERICAN SOLIDARITY PARTY,368,OTHER
2020,,51,OTHER
2020,BECOMING ONE NATION,186,OTHER
2020,,1,OTHER
2020,INDEPENDENT,6,OTHER
2020,DEMOCRAT,242820,DEMOCRAT
2020,REPUBLICAN,112704,REPUBLICAN
2020,LIBERTARIAN,3608,OTHER
2020,GREEN,1310,OTHER
2020,INDEPENDENT,1269,OTHER
2020,GRUMPY OLD PATRIOTS,1175,OTHER
2020,INDEPENDENT,856,OTHER
2020,INDEPENDENT,213,OTHER
2020,AMERICAN SOLIDARITY,209,OTHER
2020,CONSTITUTION,208,OTHER
2020,SOCIALIST WORKERS,195,OTHER
2020,LIBERTY UNION,166,OTHER
2020,BOILING FROG,141,OTHER
2020,PROHIBITION,137,OTHER
2020,BULL MOOSE,126,OTHER
2020,UNAFFILIATED,100,OTHER
2020,BREAD AND ROSES,65,OTHER
2020,APPROVAL VOTING,54,OTHER
2020,INDEPENDENT,53,OTHER
2020,ALLIANCE,48,OTHER
2020,,1942,OTHER
2020,,278,OTHER
2020,,3262,OTHER
2020,INDEPENDENT,29,OTHER
2020,DEMOCRAT,2413568,DEMOCRAT
2020,REPUBLICAN,1962430,REPUBLICAN
2020,LIBERTARIAN,64761,OTHER
2020,,19765,OTHER
2020,DEMOCRAT,2369612,DEMOCRAT
2020,REPUBLICAN,1584651,REPUBLICAN
2020,LIBERTARIAN,80500,OTHER
2020,GREEN,18289,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,4840,OTHER
2020,SOCIALIST WORKERS PARTY,2487,OTHER
2020,,27252,OTHER
2020,DEMOCRAT,235984,DEMOCRAT
2020,REPUBLICAN,545382,REPUBLICAN
2020,LIBERTARIAN,10687,OTHER
2020,GREEN,2599,OTHER
2020,DEMOCRAT,1630866,DEMOCRAT
2020,REPUBLICAN,1610184,REPUBLICAN
2020,CONSTITUTION PARTY,5146,OTHER
2020,INDEPENDENT,38491,OTHER
2020,AMERICAN SOLIDARITY PARTY,5259,OTHER
2020,INDEPENDENT,25,OTHER
2020,BECOMING ONE NATION,36,OTHER
2020,INDEPENDENT,5,OTHER
2020,GREEN,1089,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,110,OTHER
2020,THE BIRTHDAY PARTY,411,OTHER
2020,INDEPENDENT,52,OTHER
2020,,6367,OTHER
2020,DEMOCRAT,73491,DEMOCRAT
2020,REPUBLICAN,193559,REPUBLICAN
2020,LIBERTARIAN,5768,OTHER
2020,INDEPENDENT,2208,OTHER
2020,,1739,OTHER
2020,,279,OTHER
2020,,1459,OTHER
