conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
234,Israel,Government of Israel,121,,"Fatah, Hamas, PIJ","207, 208, 209",,1,Palestine,2005,1,1,3,1948-05-15,1,2000-10-01,1,0,,,666,,,,666,2,23.1
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,2005,1,0,3,1957-12-31,6,2005-01-16,1,1,2005-01-25,,775,,,,775,3,23.1
259,Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of North Macedonia, Government of Norway, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of South Korea, Government of Ukraine, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, RJF","233, 234, 235",,2,,2005,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"2, 200, 210, 235, 290, 316, 317, 325, 339, 343, 346, 355, 359, 360, 366, 367, 368, 369, 371, 372, 373, 385, 390, 705, 712, 732, 900, 92",,,645,2,23.1
264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,2005,1,1,3,1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,23.1
269,Nepal,Government of Nepal,146,,CPN-M,258,,2,,2005,2,1,3,1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,23.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,RNL,7098,,2,,2005,1,1,3,1964-01-03,1,2005-11-01,2,0,,,490,,,,490,4,23.1
287,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,2005,1,1,3,1965-10-18,1,1994-10-18,3,0,,,516,,,,516,4,23.1
288,Chad,Government of Chad,87,,FUCD,453,,2,,2005,1,1,3,1966-07-31,4,2005-12-18,1,0,,,483,,,,483,4,23.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","743, 744",,2,,2005,2,1,3,1964-12-31,5,1964-12-31,5,0,,,100,,,,100,5,23.1
308,Philippines,Government of Philippines,154,,"ASG, MILF, MNLF - NM","276, 277, 278",,1,Mindanao,2005,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,23.1
309,Sudan,Government of Sudan,112,,SLM/A,469,,2,,2005,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,23.1
314,Uganda,Government of Uganda,90,Government of Sudan,LRA,488,,2,,2005,1,1,4,1971-01-25,1,1994-02-21,1,0,,,500,625,,,500,4,23.1
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,Ogaden,2005,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,23.1
333,Afghanistan,Government of Afghanistan,130,"Government of Australia, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Romania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of United States of America",Taleban,303,,2,,2005,2,1,4,1975-07-02,6,1978-04-27,1,0,,,700,"2, 20, 200, 210, 211, 220, 230, 260, 290, 317, 325, 360, 385, 390, 770, 900",,,700,3,23.1
338,Iran,Government of Iran,114,,PJAK,309,,2,,2005,1,1,3,1972-08-13,1,2005-08-07,1,0,,,630,,,,630,2,23.1
347,India,Government of India,141,,UNLF,315,,1,Manipur,2005,1,0,3,1979-04-26,1,2003-07-21,1,0,,,750,,,,750,3,23.1
352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2005,1,1,3,1975-07-27,1,2005-12-02,1,0,,,780,,,,780,3,23.1
354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2005,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,23.1
364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2005,2,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,23.1
365,India,Government of India,141,,ULFA,326,,1,Assam,2005,1,0,3,1983-12-31,5,1994-12-31,5,0,,,750,,,,750,3,23.1
366,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,2005,1,1,3,1989-05-02,3,1999-06-01,1,1,2005-10-12,,850,,,,850,3,23.1
383,Turkey,Government of Turkey,115,,MKP,335,,2,,2005,1,0,3,1987-12-31,5,2005-06-17,1,1,2005-10-17,,640,,,,640,2,23.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2005,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,23.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2005,1,1,4,1991-12-29,1,2005-12-05,1,1,2005-12-05,,373,,,371,373,1,23.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2005,1,1,3,1994-05-27,1,1999-08-11,3,0,,,365,,,,365,1,23.1
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2005,1,1,3,1974-08-31,4,1998-12-31,5,0,,,530,,,,530,4,23.1
418,United States of America,Government of United States of America,3,"Government of Belgium, Government of Canada, Government of Croatia, Government of Denmark, Government of Estonia, Government of France, Government of Germany, Government of Italy, Government of Kuwait, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Romania, Government of Saudi Arabia, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida ,769,,2,,2005,1,1,4,2001-09-11,1,2001-09-11,1,0,,,2,"20, 200, 210, 211, 220, 230, 260, 290, 317, 325, 344, 360, 366, 385, 390, 670, 690, 770",,,2,5,23.1
423,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2005,1,0,3,1965-12-31,5,2003-10-27,1,0,,,800,,,,800,3,23.1
11350,Bangladesh,Government of Bangladesh,143,,"PBCP, PBCP-J","1165, 805",,2,,2005,1,0,3,1994-04-24,1,2005-02-08,1,0,,,771,,,,771,3,23.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,2005,1,0,3,1991-12-31,3,2005-01-31,3,0,,,775,,,,775,3,23.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2006,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2006,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,23.1
227,India,Government of India,141,,CPI-Maoist,195,,2,,2006,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,23.1
234,Israel,Government of Israel,121,,"Fatah, Hamas, PIJ, PRC","207, 208, 209, 212",,1,Palestine,2006,1,1,3,1948-05-15,1,2000-10-01,1,0,,,666,,,,666,2,23.1
259,Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of North Macedonia, Government of Poland, Government of Romania, Government of Slovakia, Government of South Korea, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, RJF","233, 234, 235",,2,,2006,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"2, 200, 290, 316, 317, 339, 343, 346, 355, 359, 360, 366, 367, 368, 371, 372, 373, 390, 705, 712, 732, 900, 92",,,645,2,23.1
264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,2006,1,1,3,1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,23.1
269,Nepal,Government of Nepal,146,,CPN-M,258,,2,,2006,1,1,3,1960-02-29,4,1996-08-23,1,1,2006-09-21,,790,,,,790,3,23.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNDP,426,,2,,2006,1,1,3,1964-01-03,1,2005-11-01,2,0,,,490,,,,490,4,23.1
287,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,2006,1,1,3,1965-10-18,1,1994-10-18,3,1,2006-09-26,,516,,,,516,4,23.1
288,Chad,Government of Chad,87,,"FUCD, RAFD, UFDD","453, 454, 456",,2,,2006,2,1,3,1966-07-31,4,2005-12-18,1,0,,,483,,,,483,4,23.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","743, 744",,2,,2006,1,1,3,1964-12-31,5,1964-12-31,5,0,,,100,,,,100,5,23.1
308,Philippines,Government of Philippines,154,,ASG,277,,1,Mindanao,2006,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,23.1
309,Sudan,Government of Sudan,112,,"NRF, SLM/A, SLM/A - MM","469, 470, 471",,2,,2006,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,23.1
314,Uganda,Government of Uganda,90,,LRA,488,,2,,2006,1,1,3,1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,23.1
325,Pakistan,Government of Pakistan,142,,"Baloch Ittehad, BLA","287, 288",,1,Balochistan,2006,1,1,3,1973-05-18,1,2006-03-26,1,0,,,770,,,,770,3,23.1
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,Ogaden,2006,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,23.1
333,Afghanistan,Government of Afghanistan,130," Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,2006,2,1,4,1975-07-02,6,1978-04-27,1,0,,,700,"2, 20, 200, 205, 210, 211, 212, 220, 225, 230, 235, 260, 290, 305, 310, 316, 317, 325, 339, 343, 344, 349, 350, 355, 360, 366, 367, 368, 373, 375, 380, 385, 390, 395, 640, 770, 900, 920",,,700,3,23.1
337,Somalia,Government of Somalia,95,Government of Ethiopia,ARS/UIC,505,Government of Eritrea,2,,2006,1,1,4,1982-01-18,1,2006-10-24,1,0,,,520,530,,531,520,4,23.1
338,Iran,Government of Iran,114,,"Jondullah, PJAK","309, 310",,2,,2006,1,1,3,1972-08-13,1,2005-08-07,1,0,,,630,,,,630,2,23.1
347,India,Government of India,141,,"PLA, UNLF","314, 315",,1,Manipur,2006,1,0,3,1979-04-26,1,2003-07-21,1,0,,,750,,,,750,3,23.1
352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2006,2,1,3,1975-07-27,1,2005-12-02,1,0,,,780,,,,780,3,23.1
354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2006,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,23.1
364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2006,1,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,23.1
365,India,Government of India,141,,ULFA,326,,1,Assam,2006,1,0,3,1983-12-31,5,1994-12-31,5,0,,,750,,,,750,3,23.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2006,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,23.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2006,1,1,3,1994-05-27,1,1999-08-11,3,0,,,365,,,,365,1,23.1
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2006,1,1,3,1974-08-31,4,1998-12-31,5,0,,,530,,,,530,4,23.1
416,Central African Republic,Government of Central African Republic,86,Government of France,Seleka,554,,2,,2006,1,0,4,2001-05-27,1,2006-11-28,2,1,2006-12-01,,482,220,,,482,4,23.1
418,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of France, Government of Germany, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",al-Qaida ,769,,2,,2006,1,1,4,2001-09-11,1,2001-09-11,1,0,,,2,"200, 220, 260, 670, 700, 770",,,2,5,23.1
423,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2006,1,0,3,1965-12-31,5,2003-10-27,1,0,,,800,,,,800,3,23.1
426,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,2006,1,1,3,1986-09-30,4,2006-07-13,1,1,2006-08-23,,666,,,,666,2,23.1
11350,Bangladesh,Government of Bangladesh,143,,PBCP-J,1165,,2,,2006,1,0,3,1994-04-24,1,2005-02-08,1,1,2006-12-22,,771,,,,771,3,23.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,2006,1,0,3,1991-12-31,3,2005-01-31,3,0,,,775,,,,775,3,23.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2007,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2007,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,23.1
227,India,Government of India,141,,CPI-Maoist,195,,2,,2007,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,23.1
234,Israel,Government of Israel,121,,"Fatah, Hamas, PIJ","207, 208, 209",,1,Palestine,2007,1,1,3,1948-05-15,1,2000-10-01,1,0,,,666,,,,666,2,23.1
259,Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of North Macedonia, Government of Poland, Government of Romania, Government of Slovakia, Government of South Korea, Government of Tonga, Government of United Kingdom, Government of United States of America","al-Mahdi Army, Ansar al-Islam, IS, RJF","233, 234, 235, 5659",,2,,2007,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"2, 200, 290, 316, 317, 339, 343, 346, 355, 359, 360, 366, 367, 368, 371, 372, 373, 390, 705, 712, 732, 900, 92, 972",,,645,2,23.1
264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,2007,1,1,3,1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,23.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNDP,426,,2,,2007,1,1,3,1964-01-03,1,2005-11-01,2,0,,,490,,,,490,4,23.1
288,Chad,Government of Chad,87,,UFDD,456,,2,,2007,1,1,3,1966-07-31,4,2005-12-18,1,0,,,483,,,,483,4,23.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,2007,1,1,3,1964-12-31,5,1964-12-31,5,0,,,100,,,,100,5,23.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2007,1,1,3,1963-05-15,1,2007-11-14,1,0,,,135,,,,135,5,23.1
308,Philippines,Government of Philippines,154,,"ASG, MILF, MNLF - HM","276, 277, 279",,1,Mindanao,2007,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,23.1
309,Sudan,Government of Sudan,112,,"JEM, SLFA","468, 472",,2,,2007,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,23.1
314,Uganda,Government of Uganda,90,,ADF,489,,2,,2007,1,1,3,1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,23.1
325,Pakistan,Government of Pakistan,142,,BLA,287,,1,Balochistan,2007,1,1,3,1973-05-18,1,2006-03-26,1,0,,,770,,,,770,3,23.1
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,Ogaden,2007,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,23.1
333,Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of United States of America",Taleban,303,,2,,2007,2,1,4,1975-07-02,6,1978-04-27,1,0,,,700,"2, 20, 200, 205, 210, 211, 212, 220, 225, 230, 235, 260, 290, 305, 310, 316, 317, 325, 339, 343, 344, 349, 350, 355, 360, 366, 367, 368, 373, 375, 380, 385, 390, 395, 640, 663, 770, 900, 920",,,700,3,23.1
337,Somalia,Government of Somalia,95,Government of Ethiopia,ARS/UIC,505,,2,,2007,2,1,4,1982-01-18,1,2006-10-24,1,0,,,520,530,,,520,4,23.1
338,Iran,Government of Iran,114,,"Jondullah, PJAK","309, 310",,2,,2007,1,1,3,1972-08-13,1,2005-08-07,1,0,,,630,,,,630,2,23.1
347,India,Government of India,141,,UNLF,315,,1,Manipur,2007,1,0,3,1979-04-26,1,2003-07-21,1,0,,,750,,,,750,3,23.1
352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2007,2,1,3,1975-07-27,1,2005-12-02,1,0,,,780,,,,780,3,23.1
354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2007,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,23.1
364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2007,1,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,23.1
365,India,Government of India,141,,ULFA,326,,1,Assam,2007,1,0,3,1983-12-31,5,1994-12-31,5,0,,,750,,,,750,3,23.1
372,Mali,Government of Mali,72,,ATNMC,523,,1,Azawad,2007,1,0,3,1990-06-28,1,2007-08-31,1,0,,,432,,,,432,4,23.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2007,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,23.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,2007,1,0,3,1989-08-04,1,2007-12-31,5,1,2007-12-31,,540,,,,540,4,23.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2007,1,1,3,1994-05-27,1,1999-08-11,3,1,2007-10-06,,365,,,,365,1,23.1
404,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2007,1,0,3,1990-02-11,2,2007-07-15,1,0,,,770,,,,770,3,23.1
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2007,1,1,3,1974-08-31,4,1998-12-31,5,0,,,530,,,,530,4,23.1
418,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of France, Government of Germany, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",al-Qaida ,769,,2,,2007,1,1,4,2001-09-11,1,2001-09-11,1,0,,,2,"200, 220, 260, 670, 700, 770",,,2,5,23.1
423,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2007,1,0,3,1965-12-31,5,2003-10-27,1,0,,,800,,,,800,3,23.1
429,DR Congo (Zaire),Government of DR Congo (Zaire),89,,BDK,561,,1,Kongo Kingdom,2007,1,0,3,1998-07-02,1,2007-02-01,2,0,,,490,,,,490,4,23.1
430,Niger,Government of Niger,75,,MNJ,562,,2,,2007,1,0,3,1991-10-25,1,2007-04-30,1,0,,,436,,,,436,4,23.1
432,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,2007,1,0,3,2007-10-07,1,2007-11-28,1,0,,,365,,,,365,1,23.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,2007,1,0,3,1991-12-31,3,2005-01-31,3,1,2007-02-15,,775,,,,775,3,23.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2008,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2008,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,23.1
227,India,Government of India,141,,CPI-Maoist,195,,2,,2008,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,23.1
234,Israel,Government of Israel,121,,"Hamas, PIJ","208, 209",,1,Palestine,2008,1,1,3,1948-05-15,1,2000-10-01,1,0,,,666,,,,666,2,23.1
259,Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of North Macedonia, Government of Poland, Government of Romania, Government of South Korea, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America","al-Mahdi Army, IS","234, 5659",,2,,2008,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"2, 200, 290, 316, 339, 343, 346, 355, 359, 360, 366, 367, 368, 369, 371, 372, 373, 705, 712, 732, 900, 92, 972",,,645,2,23.1
264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,2008,1,1,3,1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,23.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNDP,426,,2,,2008,1,1,3,1964-01-03,1,2005-11-01,2,1,2008-10-29,,490,,,,490,4,23.1
287,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,2008,1,1,3,1965-10-18,1,2008-03-01,2,1,2008-08-22,,516,,,,516,4,23.1
288,Chad,Government of Chad,87,,AN ,716,,2,,2008,1,1,3,1966-07-31,4,2005-12-18,1,0,,,483,,,,483,4,23.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","743, 744",,2,,2008,1,1,3,1964-12-31,5,1964-12-31,5,0,,,100,,,,100,5,23.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2008,1,1,3,1963-05-15,1,2007-11-14,1,0,,,135,,,,135,5,23.1
308,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,2008,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,23.1
309,Sudan,Government of Sudan,112,,"JEM, SLFA, SLM/A","468, 469, 472",,2,,2008,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,23.1
314,Uganda,Government of Uganda,90,"Government of DR Congo (Zaire), Government of Sudan",LRA,488,,2,,2008,1,1,4,1971-01-25,1,1994-02-21,1,0,,,500,"490, 625",,,500,4,23.1
325,Pakistan,Government of Pakistan,142,,"BLA, BRA","287, 289",,1,Balochistan,2008,1,1,3,1973-05-18,1,2006-03-26,1,0,,,770,,,,770,3,23.1
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,Ogaden,2008,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,23.1
