,address,categories,city,country,latitude,longitude,name,postalCode,province,websites
5313,2341 Peachtree Rd NE,Fast Food Restaurants,Atlanta,US,33.818782,-84.388549,Great Wraps,30305,GA,"http://www.greatwraps.net/,http://www.greatwraps.com,http://greatwraps.net"
5314,2882 Highway K,Fast Food Restaurant,O Fallon,US,38.761729,-90.700016,Burger King,63368,MO,http://www.bk.com
5315,9008 Penn Ave S,Fast food restaurants,Minneapolis,US,44.840411,-93.308997,Burger King,55431,MN,http://www.bk.com
5316,8340 Crystal View Rd,Fast food restaurants,Eden Prairie,US,44.853033,-93.431919,Burger King,55344,MN,http://www.bk.com
5317,818 W Broadway Ave,Fast Food Restaurants,Minneapolis,US,44.99953,-93.2906,Burger King,55411,MN,http://www.bk.com
5318,1868 Dayton Blvd,Fast Food Restaurant and Burger Joint,Chattanooga,US,35.085457,-85.31638,Wendy's,37405,TN,http://www.wendys.com
5319,1505 Volunteer Pkwy,"Fast Food Restaurant, American Restaurant, and Burger Joint",Bristol,US,36.557175,-82.213986,Wendy's,37620,TN,"http://www.wendys.com,http://wendys.com"
5320,708 S Minnesota Ave,Fast Food Restaurant,Sioux Falls,US,43.539712,-96.731302,Wendy's,57104,SD,http://www.wendys.com
5321,1911 Haines Ave,Fast Food Restaurant,Rapid City,US,44.099255,-103.221751,Wendy's,57701,SD,http://www.wendys.com
5322,751 Citadel Rd,Fast Food Restaurant and Burger Joint,Orangeburg,US,33.552926,-80.825271,Wendy's,29118,SC,http://www.wendys.com
5323,107 N Main St,Fast Food Restaurant,Mauldin,US,34.778702,-82.309939,Wendy's,29662,SC,http://wendys.com
5324,4113 Rivers Ave,Fast Food Restaurant,North Charleston,US,32.867673,-79.99095,Wendy's,29405,SC,http://www.wendys.com
5325,5275 International Blvd,Fast Food Restaurants,North Charleston,US,32.86821,-80.024976,Wendy's,29418,SC,http://www.wendys.com
5326,5115 Dorchester Rd,Fast Food Restaurant and Burger Joint,North Charleston,US,32.855356,-80.03709,Wendy's,29418,SC,http://wendys.com
5327,515 N Highway 52,Fast Food Restaurant and Burger Joint,Moncks Corner,US,33.208398,-79.982891,Wendy's,29461,SC,"http://www.wendys.com,http://wendys.com"
5328,1305 Tadlock Dr,Fast Food Restaurant,Murrells Inlet,US,33.576373,-79.025986,Wendy's,29576,SC,http://www.wendys.com
5329,5228 Highway 321,Fast Food Restaurant,Gaston,US,33.835991,-81.091565,Wendy's,29053,SC,http://www.wendys.com
5330,6019 Saint Andrews Rd,Fast Food Restaurant and Burger Joint,Columbia,US,34.053093,-81.159738,Wendy's,29212,SC,http://www.wendys.com
5331,6019 Saint Andrews Rd,Fast Food Restaurant and Burger Joint Northwest Columbia,Columbia,US,34.053093,-81.159738,Wendy's,29212,SC,http://www.wendys.com
5332,1405 E Main St,Fast Food Restaurant and Burger Joint,Duncan,US,34.915537,-82.107782,Wendy's,29334,SC,"http://www.wendys.com,http://wendys.com"
5333,624 S Irby St,Fast Food Restaurant and Burger Joint,Florence,US,34.186117,-79.767365,Wendy's,29501,SC,"http://www.wendys.com,http://wendys.com"
5334,989 S Governor Williams Hwy,Fast Food Restaurant and Burger Joint,Darlington,US,34.283203,-79.860652,Wendy's,29532,SC,"http://www.wendys.com,http://wendys.com"
5335,989 S Governor Williams Hwy,Fast Food Restaurant,Darlington,US,34.283203,-79.860652,Wendy's,29532,SC,"http://www.wendys.com,http://wendys.com"
5336,731 Eddy St,Fast Food Restaurant,Providence,US,41.80778,-71.407649,Wendy's,2903,RI,http://www.wendys.com
5337,731 Eddy St,Fast Food Restaurant and Burger Joint,Providence,US,41.80778,-71.407649,Wendy's,2903,RI,http://www.wendys.com
5338,1340 Sumter Hwy,Fast Food Restaurant,Bishopville,US,34.088421,-80.315952,Wendy's,29010,SC,http://www.wendys.com
5339,2212 Chesnee Hwy,Fast Food Restaurant,Spartanburg,US,35.021255,-81.894329,Wendy's,29303,SC,http://www.wendys.com
5340,2212 Chesnee Hwy,Fast Food Restaurants,Spartanburg,US,35.021255,-81.894329,Wendy's,29303,SC,http://www.wendys.com
5341,2949 Highway 501 E,Fast Food Restaurant and Burger Joint,Aynor,US,33.991029,-79.200414,Wendy's,29511,SC,"http://www.wendys.com,http://wendys.com"
5342,2949 Highway 501 E,Fast Food Restaurant,Aynor,US,33.991029,-79.200414,Wendy's,29511,SC,"http://www.wendys.com,http://wendys.com"
5343,1901 Whiskey Rd,Fast Food Restaurant,Aiken,US,33.523625,-81.719725,Wendy's,29803,SC,"http://www.wendys.com,http://wendys.com"
5344,6351 E 82nd St,Fast Food Restaurant,Indianapolis,US,39.904789,-86.058337,Wendy's,46250,IN,http://www.wendys.com
5345,2640 Madison Ave,Fast Food Restaurant,Indianapolis,US,39.728193,-86.153649,Wendy's,46225,IN,http://www.wendys.com
5346,5509 N Keystone Ave,Fast Food Restaurant and Burger Joint,Indianapolis,US,39.853082,-86.121631,Wendy's,46220,IN,http://www.wendys.com
5347,875 N Green St,Fast Food Restaurant,Brownsburg,US,39.849635,-86.39575,Wendy's,46112,IN,http://www.wendys.com
5348,5201 E Us Highway 36,Fast Food Restaurants,Avon,US,39.758208,-86.434633,Wendy's,46123,IN,http://www.wendys.com
5349,2370 E 116th St,Fast Food Restaurant,Carmel,US,39.956695,-86.11593,Wendy's,46032,IN,http://www.wendys.com
5350,8000 E 96th St,Fast Food Restaurant,Fishers,US,39.927228,-86.02656,Wendy's,46037,IN,http://www.wendys.com
5351,2817 Broadway St,"Fast Food Restaurant, Burger Joint, and American Restaurant",Anderson,US,40.146814,-85.676095,Wendy's,46012,IN,http://www.wendys.com
5352,3014 N Scottsdale Rd,Fast Food Restaurant and Burger Joint,Scottsdale,US,33.482318,-111.9268,Wendy's,85251,AZ,http://www.wendys.com
5353,515 W Warner Rd,Fast Food,Tempe,US,33.334606,-111.945913,Wendy's,85284,AZ,"http://www.wendys.com,http://www.wendys.com/"
5354,301 E Indian School Rd,Fast Food Restaurant,Phoenix,US,33.49455,-112.068982,Wendy's,85012,AZ,"http://www.wendys.com,http://www.wendys.com/"
5355,2737 W Indian School Rd,Fast Food Restaurant and Burger Joint,Phoenix,US,33.494908,-112.118359,Wendy's,85017,AZ,"http://wendys.com/,http://wendys.com"
5356,602 E Greenway Pkwy,Fast Food Restaurant,Phoenix,US,33.637664,-112.066564,Wendy's,85022,AZ,"http://www.wendys.com,http://www.wendys.com/,http://wendys.com"
5357,3020 N Glassford Hill Rd,Fast Food Restaurant,Prescott Valley,US,34.597587,-112.341509,Wendy's,86314,AZ,"http://www.wendys.com,http://wendys.com"
5358,2280 Arden Way,Fast Food Restaurant,Sacramento,US,38.595821,-121.41111,Carl's Jr.,95825,CA,http://www.carlsjr.com
5359,3009 Ormond Blvd,Fast Food,Destrehan,US,29.986065,-90.363805,McDonald's,70047,LA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
5360,1007 Ronald Reagan Hwy,Fast Food Restaurants,Covington,US,30.499491,-90.109188,McDonald's,70433,LA,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
5361,4010 Barksdale Blvd,Fast Food Restaurants,Bossier City,US,32.477179,-93.675378,McDonald's,71112,LA,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
5362,720 E Tom T Hall Blvd,Fast Food,Olive Hill,US,38.305218,-83.156696,McDonald's,41164,KY,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
5363,100 Old Main St,Fast Food Restaurants,Munfordville,US,37.273757,-85.903189,McDonald's,42765,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJovgbOxIyOq4f_uOcpSs8gsDrTJHKJUDHMibB9AUJz0g7uMuwzwp4UnoL-9FFtjFZuqn6kcnXQu1YDeBEEwgQxYc8qCyLh6P1nBqEEddWjf36d00n4p9iv8reNVU5lF8oHgaYDxGwBg5F_WfUWaV86fVwazaVp8iRpwjd3otG-TjxsNTLzZl0mpo7ZQDycLBEZL5d0_XtLTdqGbh5v1x51uQmYqJCvZpeV37idIJNUkAc8QOIpHCPP5gdECqKI_8dJTUEWbI-beey8X2jhbHm8HNoWNfTaYCiZYBBdR6j589xR0YzuEIhHofu-PrL_4eJdbZsdzohdIvq7kCKIq5O3ocm_4PZhHnH&placement=listing_profile&cs_user=unknown&cs_session=870f1d1a90e080429f629f3d55d899553deaf448"
5364,322 N Morgan St,Fast Food,Morganfield,US,37.686717,-87.9139,McDonald's,42437,KY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
5365,4306 Bardstown Rd,Fast Food,Louisville,US,38.185972,-85.635717,McDonald's,40218,KY,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
5366,9901 Ormsby Station Rd,Fast Food Restaurant,Louisville,US,38.263957,-85.575526,McDonald's,40223,KY,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
5367,5630 Bardstown Rd,Fast Food Restaurants,Louisville,US,38.164289,-85.598125,McDonald's,40291,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5368,1756 E Center St,Fast Food Restaurant,Madisonville,US,37.326721,-87.479226,McDonald's,42431,KY,http://mcdonalds.com
5369,2800 Outer Loop,Fast Food Restaurants,Louisville,US,38.135996,-85.715098,McDonald's,40219,KY,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
5370,4940 Brownsboro Rd,Fast Food,Louisville,US,38.282354,-85.630831,McDonald's,40222,KY,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
5371,6214 Shepherdsville Rd,Fast Food Restaurants,Louisville,US,38.158894,-85.659969,McDonald's,40228,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5372,7426 3rd Street Rd,Fast Food Restaurants,Louisville,US,38.145181,-85.776078,McDonald's,40214,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5373,5600 Preston Hwy,Fast Food,Louisville,US,38.168,-85.705726,McDonald's,40219,KY,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
5374,3350 Preston Hwy,Fast Food Restaurant,Louisville,US,38.199235,-85.732586,McDonald's,40213,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5375,3340 Bardstown Rd,Fast Food,Louisville,US,38.208502,-85.669157,McDonald's,40218,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5376,1946 Stanton Way,Fast Food Restaurant,Lexington,US,38.102275,-84.483579,McDonald's,40511,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5377,735 N Wallace Wilkinson Blvd,Fast Food Restaurants,Liberty,US,37.319071,-84.928458,McDonald's,42539,KY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJfq7Uxko_sW26kW3oiBgdplzeZgeV2NXLFZ3OGOVF3ziBDCl89f-6VTG8IRqlVV2q5ZXfCWKeSabwxpMwPuOnuQXbDqtQBFTO_nf3Us3O0EPfvfFpeVKpnsriq13rJKokWKtKwsFnhYeKkcypFmNE7C6hfXv38YT8H1I2thdhtzdhPKOfeocfmKKB7kW-_Fz1vLvtYNkemiap7_t0QcLzVuMjObwcJewBV_Q29pepzP03Lo3MTevk8FaFaOEowQOl0i1YXfw3wriMP1Qy85XWd9iKWU0wZILbgzEgfdo4iptLTaYxDk-1I-M7m_NFIkW1u8StKe2OlE2MS5N4QWgEiLbANTkqsWaY&placement=listing_profile&cs_user=unknown&cs_session=bf10d90fc0235987722ca26062a4e7527f69eacf
5378,2271 Elkhorn Rd,Fast Food Restaurant,Lexington,US,38.042584,-84.424162,McDonald's,40505,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
5379,1921 Plaudit Pl,Fast Food,Lexington,US,38.019383,-84.415518,McDonald's,40509,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5380,1911 Old Preston Hwy N,Fast Food Restaurant,Louisville,US,38.082472,-85.667665,McDonald's,40229,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5381,502 North Dr,Fast Food Restaurants,Hopkinsville,US,36.871276,-87.499526,McDonald's,42240,KY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ6a3r2u0OMOMNs6PXncI6YTfX3jphfwB2Sr3WEHcD6-CtW4WrBzAZPapE7n2YW-pIvReLmK5Ys3fKosiXQooeTwioR4cyBlfeFeHyWGCdYSeSeIwZ_hOfu5ZkiVS0-MEHZXx7nlx6jd2HsAvi26bW-6k_4VHVyFwFcPMbWPO22HvS3RMz18X_ffeLwJv0i5xPEkiuBgT83GfPpa9QFaB1_mj7SNOTcUzCQ_IChXlPece4TaAooyTFiwi37YpX80njsCkbx0xFRrqbQdOgC4kjZZadGZqCjbmy75L0CGu9chM5DqQGly6mAPnW_Kv3L21WVuFHGYyxk2-BhkihXr0UQ2WddzEYXz_7&placement=listing_profile&cs_user=unknown&cs_session=1b662f9d6a69a5ccb1a02b9a4aded992398e89c3"
5382,2604 Fort Campbell Blvd,Fast Food,Hopkinsville,US,36.844497,-87.484823,McDonald's,42240,KY,"http://mcdonalds.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJtY5sl48gVl8MDvmepK7sdLu29ajnyGmxqSu9EPAd0DO45tZJpaRytO6MKpdCME6JSs7ry_o_MpSr6rhmhRFcq4RsQh5pfG0L1Q3vTCdfxcYvWnio6Qgq2uDfzq-Gnmrglr-EF95kYtIFZFgEun4jCjZ5O0NsRAiTxHmliQmts2UPaEltoe-yqusM2dtAT-XU_kCg_Do6X2H2-mnG6JrHPU8AcMH6eYhakMaOoPvF1zhMUIC6SVjrsf9NcaEDGBRypYvc9-3wq-_kPqRK3N6Ja-Nj0ZFT-MM5u8_TGxAsOnRxHqnx4Y9OmU9uBGbVeo9TW7SeBiRSms4cgFZ4jSgxh_J_6POzBhrq&placement=listing_profile&cs_user=unknown&cs_session=431493c110a41ded9eb22e9a64a2e10227f20706"
5383,502 North Dr,Fast Food Restaurant,Hopkinsville,US,36.871276,-87.499526,McDonald's,42240,KY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ6a3r2u0OMOMNs6PXncI6YTfX3jphfwB2Sr3WEHcD6-CtW4WrBzAZPapE7n2YW-pIvReLmK5Ys3fKosiXQooeTwioR4cyBlfeFeHyWGCdYSeSeIwZ_hOfu5ZkiVS0-MEHZXx7nlx6jd2HsAvi26bW-6k_4VHVyFwFcPMbWPO22HvS3RMz18X_ffeLwJv0i5xPEkiuBgT83GfPpa9QFaB1_mj7SNOTcUzCQ_IChXlPece4TaAooyTFiwi37YpX80njsCkbx0xFRrqbQdOgC4kjZZadGZqCjbmy75L0CGu9chM5DqQGly6mAPnW_Kv3L21WVuFHGYyxk2-BhkihXr0UQ2WddzEYXz_7&placement=listing_profile&cs_user=unknown&cs_session=1b662f9d6a69a5ccb1a02b9a4aded992398e89c3"
5384,122 S Green St,Fast Food,Henderson,US,37.834998,-87.592098,McDonald's,42420,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
5385,932 S Lincoln Blvd,Fast Food Restaurants,Hodgenville,US,37.552836,-85.734323,McDonald's,42748,KY,"http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5386,14097 Stowe Dr,Fast Food,Poway,US,32.93853,-117.030229,Carl's Jr.,92064,CA,"http://www.carlsjr.com,http://www.carlsjr.com/"
5387,1263 Tavern Rd,Fast Food Restaurant,Alpine,US,32.838696,-116.777964,Carl's Jr.,91901,CA,"http://www.carlsjr.com/,http://www.carlsjr.com"
5388,1231 Avenida Cesar Chavez,Fast food restaurants,Monterey Park,US,34.038329,-118.146547,Carl's Jr.,91754,CA,http://www.carlsjr.com
5389,1205 W Colton Ave,Fast Food Restaurant and American Restaurant,Redlands,US,34.062352,-117.200751,Carl's Jr.,92374,CA,"http://www.carlsjr.com,http://carlsjr.com"
5390,12101 Market Place Dr,Fast Food Restaurants,Birch Run,US,43.247328,-83.781971,Dairy Queen,48415,MI,http://www.dairyqueen.com
5391,161 College Ave,Fast Food Restaurants,Waterville,US,44.569409,-69.620925,Dairy Queen,4901,ME,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJYD3APfFyZb1SUEABa1jmpS3OwA6Ks1I5kVTbXqpG-nxkUU4wyN1BcVDpIEb-NGlGL0r4iQLVUAfMxQ8HW5ABfDuv73cEP4Cifn0d3rR52aPfVtuGXXk6ia3oJxNoKEKAPFyAm-cL4lW4Tq3dLtJlQy03gInBfYev6AsUi28Inoz8iIlHrxZWu2ZjGJnogKrtDRJhWs69T-OJK2wmJ9n5MVkLDNdebxPIYm5eJ9Nv3QWhoBPPzVqq9cSu-wn3nR0RoOUW-qbPT1UXoK88SMIZGAvDzAq7PxboaVQW6Pgmea5fgaWAmWi24LQ6gXadFHkFGfE5zfx_C--0FI0Ho-OJ6eirvOdhQ026&placement=listing_profile&cs_user=unknown&cs_session=47d79e5729d6a9199c96ec44e37625ee3158d93a
5392,340 Patteson Dr,Fast Food Restaurants,Morgantown,US,39.649872,-79.97379,Burger King,26505,WV,http://www.bk.com
5393,1612 N Portland St,Fast Food Restaurants,La Grande,US,45.327245,-118.078463,Taco Time,97850,OR,http://www.tacotime.com
5394,3855 W 11th Ave,Fast Food Restaurant,Eugene,US,44.048007,-123.153908,Taco Time,97402,OR,http://www.tacotime.com
5395,274 S 2nd W,Fast Food Restaurants,Rexburg,US,43.820337,-111.789549,Taco Time,83440,ID,http://www.tacotime.com
5396,401 W 6th St,Fast Food Restaurants,Moscow,US,46.729942,-117.00541,Taco Time,83843,ID,"http://www.tacotime.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJsZKQc5sGYC-Vfi467i-SryK-mDAWZhRrI423GlHfQd3gR_39JUpCB5d67LZNBCcA0A87525s62f5GRHaUmv3cCZqTowBF41tZgepcyyh1QuhcN8x_UBm5y10-Dk9jC067QHbO4HVaO2GwRp_agINplUCSm6hRGPeYgJYLFPIWEQKQQpcxCBvmugoLkbMVrYB-DdEk_jUgJXUWhCUIEalSYycPunsa6nnbH-ixvYmgZFRmJW4De9BGIUh5uTrvVUp60ETFiUhoejOqV5rSK1-0xORYQ-jNKmCtCSxFdLlo4IS6B1hy3gS7SSWgcW0p5-IxcQfIlLKW09vAwWa0RwJyr4Lmpjf_xDA&placement=listing_profile&cs_user=unknown&cs_session=70fcfb1e5d04e40b8b0d80cfac1879d7fb59c1c0"
5397,895 W Sexton St,Fast Food Restaurants,Blackfoot,US,43.192762,-112.355272,Taco Time,83221,ID,http://www.tacotime.com
5398,1449 W Buckingham Rd,Fast Food Restaurants,Garland,US,32.931335,-96.649148,Subway,75042,TX,"http://www.subway.com,http://subway.com"
5399,1435 E Main St,Fast Food Restaurants,Fredericksburg,US,30.257639,-98.852392,Subway,78624,TX,"http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJpp0TFqkPtuxK-x149SBkvXp843S4H4b1ZuqTraFhIjgsN5-Lw62GZvKX1v2TLsjGqY6Dcp25R9OegiUqP9yH8wkg8vq66TgwxWNM1pQgN-Fl2ofJgBd9la3fsLjDL98ge2PW2ML7iC-oGO2taci-Gg5sHMRdOjxzEs5-9PPOQd2uS0AEzWQO0uFwqMsBI51_JZZv6TpM2H2rvR65x4APWQ_FBg9CWdYPvQTj1i7ViKoMwJPIzcLBm7FdHPwuae4xzmyMN0AjZz4EsSiTShZqs1Yy0PWIUqaZbTOXfdl1eSrFUD3erpo23zrCIoJkVormicdfFM8ATUVEWLdKoQC1aW7NRKaEfiab&placement=listing_profile&cs_user=unknown&cs_session=2495e319db8fb80c61663ef96428ed46688295a4,http://www.subway.com"
5400,11970 S Strang Line Rd,Fast Food Restaurant and Burger Joint,Olathe,US,38.911039,-94.767768,Wendy's,66062,KS,"http://www.wendys.com,http://wendys.com"
5401,3647 State Ave,Fast Food Restaurant,Kansas City,US,39.116678,-94.670561,Wendy's,66102,KS,http://www.wendys.com
5402,4140 Rainbow Blvd,Fast Food Restaurant,Kansas City,US,39.051753,-94.611839,Wendy's,66103,KS,"https://locations.wendys.com/kansas-city-ks-2185,http://www.wendys.com"
5403,7807 Parallel Pkwy,Fast Food Restaurant and Burger Joint,Kansas City,US,39.128502,-94.759536,Wendy's,66112,KS,http://www.wendys.com
5404,1601 W 12th St,Fast Food Restaurant,Kansas City,US,39.099914,-94.603847,Wendy's,64101,MO,http://www.wendys.com
5405,24 N 130th St,Fast Food Restaurant,Bonner Springs,US,39.09838,-94.882215,Wendy's,66012,KS,http://www.wendys.com
5406,229 S 3rd St,Fast Food Restaurant,Terre Haute,US,39.464065,-87.414154,Wendy's,47807,IN,"https://locations.wendys.com/terre-haute-in-3021,http://www.wendys.com"
5407,3621 State Road 38 E,Fast Food Restaurant and Burger Joint,Lafayette,US,40.393575,-86.847807,Wendy's,47905,IN,"http://www.wendys.com,http://wendys.com"
5408,701 Sagamore Pkwy W,Fast Food Restaurant,West Lafayette,US,40.453125,-86.917037,Wendy's,47906,IN,http://www.wendys.com
5409,3565 Newton St,Fast Food Restaurant,Jasper,US,38.421469,-86.937959,Wendy's,47546,IN,http://www.wendys.com
5410,3285 W Jacob Dr,Fast Food Restaurant,Bloomington,US,39.165631,-86.575749,Wendy's,47404,IN,http://www.wendys.com
5411,830 E Lewis and Clark Pkwy,Fast Food Restaurant,Clarksville,US,38.314292,-85.761381,Wendy's,47129,IN,http://www.wendys.com
5412,3220 N Anthony Blvd,Fast Food,Fort Wayne,US,41.105777,-85.115845,Wendy's,46805,IN,"http://www.wendys.com,http://www.wendys.com/"
5413,320 N Dixie Way,Fast Food Restaurant,South Bend,US,41.71912,-86.250449,Wendy's,46637,IN,http://wendys.com
5414,1021 S Clinton St,Fast Food Restaurant,Fort Wayne,US,41.077253,-85.137446,Wendy's,46802,IN,http://www.wendys.com
5415,926 Quaker Ln,Fast Food Restaurant,East Greenwich,US,41.670461,-71.499516,Wendy's,2818,RI,http://www.wendys.com
