Entity,Code,Year,Annual CO₂ emissions (per capita)
Lower-middle-income countries,,1863,0.0018834006
Lower-middle-income countries,,1864,0.0018488875
Lower-middle-income countries,,1865,0.0017943556
Lower-middle-income countries,,1866,0.0029588952
Lower-middle-income countries,,1867,0.001676994
Lower-middle-income countries,,1868,0.001387874
Lower-middle-income countries,,1869,0.0018734932
Lower-middle-income countries,,1870,0.0020238715
Lower-middle-income countries,,1871,0.0027209008
Lower-middle-income countries,,1872,0.0027825332
Lower-middle-income countries,,1873,0.002602452
Lower-middle-income countries,,1874,0.0031478489
Lower-middle-income countries,,1875,0.0036102475
Lower-middle-income countries,,1876,0.0044662673
Lower-middle-income countries,,1877,0.0045420127
Lower-middle-income countries,,1878,0.009831974
Lower-middle-income countries,,1879,0.009760231
Lower-middle-income countries,,1880,0.011192397
Lower-middle-income countries,,1881,0.011390743
Lower-middle-income countries,,1882,0.012470137
Lower-middle-income countries,,1883,0.013948972
Lower-middle-income countries,,1884,0.014580336
Lower-middle-income countries,,1885,0.014660986
Lower-middle-income countries,,1886,0.015432057
Lower-middle-income countries,,1887,0.016466063
Lower-middle-income countries,,1888,0.01746421
Lower-middle-income countries,,1889,0.019416891
Lower-middle-income countries,,1890,0.021609884
Lower-middle-income countries,,1891,0.023446688
Lower-middle-income countries,,1892,0.025845006
Lower-middle-income countries,,1893,0.03013464
Lower-middle-income countries,,1894,0.029899294
Lower-middle-income countries,,1895,0.035445914
Lower-middle-income countries,,1896,0.03731161
Lower-middle-income countries,,1897,0.042303145
Lower-middle-income countries,,1898,0.047201447
Lower-middle-income countries,,1899,0.05265767
Lower-middle-income countries,,1900,0.059593633
Lower-middle-income countries,,1901,0.064427495
Lower-middle-income countries,,1902,0.063803926
Lower-middle-income countries,,1903,0.066390686
Lower-middle-income countries,,1904,0.073857784
Lower-middle-income countries,,1905,0.0718012
Lower-middle-income countries,,1906,0.08102961
Lower-middle-income countries,,1907,0.09017743
Lower-middle-income countries,,1908,0.096045054
Lower-middle-income countries,,1909,0.09725027
Lower-middle-income countries,,1910,0.095486104
Lower-middle-income countries,,1911,0.099903844
Lower-middle-income countries,,1912,0.110156134
Lower-middle-income countries,,1913,0.12051635
Lower-middle-income countries,,1914,0.117936745
Lower-middle-income countries,,1915,0.11693009
Lower-middle-income countries,,1916,0.1230232
Lower-middle-income countries,,1917,0.12460842
Lower-middle-income countries,,1918,0.109755814
Lower-middle-income countries,,1919,0.11536575
Lower-middle-income countries,,1920,0.1028909
Lower-middle-income countries,,1921,0.11278015
Lower-middle-income countries,,1922,0.115687974
Lower-middle-income countries,,1923,0.12484382
Lower-middle-income countries,,1924,0.13716382
Lower-middle-income countries,,1925,0.13776791
Lower-middle-income countries,,1926,0.14715686
Lower-middle-income countries,,1927,0.16230218
Lower-middle-income countries,,1928,0.17459148
Lower-middle-income countries,,1929,0.1825636
Lower-middle-income countries,,1930,0.19747256
Lower-middle-income countries,,1931,0.19521004
Lower-middle-income countries,,1932,0.19862792
Lower-middle-income countries,,1933,0.2077985
Lower-middle-income countries,,1934,0.23240171
Lower-middle-income countries,,1935,0.24583206
Lower-middle-income countries,,1936,0.26409957
Lower-middle-income countries,,1937,0.28522786
Lower-middle-income countries,,1938,0.29767936
Lower-middle-income countries,,1939,0.2981587
Lower-middle-income countries,,1940,0.32099155
Lower-middle-income countries,,1941,0.29181486
Lower-middle-income countries,,1942,0.21416076
Lower-middle-income countries,,1943,0.22018808
Lower-middle-income countries,,1944,0.25405014
Lower-middle-income countries,,1945,0.27260533
Lower-middle-income countries,,1946,0.2918285
Lower-middle-income countries,,1947,0.32475165
Lower-middle-income countries,,1948,0.36991468
Lower-middle-income countries,,1949,0.41124168
Lower-middle-income countries,,1950,0.44738957
Lower-middle-income countries,,1951,0.3650651
Lower-middle-income countries,,1952,0.38155684
Lower-middle-income countries,,1953,0.3890927
Lower-middle-income countries,,1954,0.4087421
Lower-middle-income countries,,1955,0.46684784
Lower-middle-income countries,,1956,0.4957194
Lower-middle-income countries,,1957,0.5270134
Lower-middle-income countries,,1958,0.5502677
Lower-middle-income countries,,1959,0.5638175
Lower-middle-income countries,,1960,0.5924932
Lower-middle-income countries,,1961,0.6037627
Lower-middle-income countries,,1962,0.6225431
Lower-middle-income countries,,1963,0.65334105
Lower-middle-income countries,,1964,0.67518324
Lower-middle-income countries,,1965,0.7130879
Lower-middle-income countries,,1966,0.7440868
Lower-middle-income countries,,1967,0.7496192
Lower-middle-income countries,,1968,0.7779197
Lower-middle-income countries,,1969,0.79656774
Lower-middle-income countries,,1970,0.8321646
Lower-middle-income countries,,1971,0.8716987
Lower-middle-income countries,,1972,0.90634114
Lower-middle-income countries,,1973,0.95445687
Lower-middle-income countries,,1974,0.9715127
Lower-middle-income countries,,1975,0.98204255
Lower-middle-income countries,,1976,1.0129725
Lower-middle-income countries,,1977,1.0399685
Lower-middle-income countries,,1978,1.0613995
Lower-middle-income countries,,1979,1.061746
Lower-middle-income countries,,1980,1.0567524
Lower-middle-income countries,,1981,1.0247078
Lower-middle-income countries,,1982,1.0346605
Lower-middle-income countries,,1983,1.0491161
Lower-middle-income countries,,1984,1.0548551
Lower-middle-income countries,,1985,1.1045899
Lower-middle-income countries,,1986,1.0941473
Lower-middle-income countries,,1987,1.0964968
Lower-middle-income countries,,1988,1.1156985
Lower-middle-income countries,,1989,1.0872025
Lower-middle-income countries,,1990,1.1119044
Lower-middle-income countries,,1991,1.0956006
Lower-middle-income countries,,1992,1.0970516
Lower-middle-income countries,,1993,1.0726475
Lower-middle-income countries,,1994,1.0394857
Lower-middle-income countries,,1995,1.0470444
Lower-middle-income countries,,1996,1.0674633
Lower-middle-income countries,,1997,1.0766056
Lower-middle-income countries,,1998,1.0699159
Lower-middle-income countries,,1999,1.1116422
Lower-middle-income countries,,2000,1.1343511
Lower-middle-income countries,,2001,1.1519374
Lower-middle-income countries,,2002,1.160351
Lower-middle-income countries,,2003,1.192412
Lower-middle-income countries,,2004,1.2299801
Lower-middle-income countries,,2005,1.2627398
Lower-middle-income countries,,2006,1.2978339
Lower-middle-income countries,,2007,1.3510256
Lower-middle-income countries,,2008,1.3764783
Lower-middle-income countries,,2009,1.4147791
Lower-middle-income countries,,2010,1.4675686
Lower-middle-income countries,,2011,1.5324707
Lower-middle-income countries,,2012,1.586899
Lower-middle-income countries,,2013,1.5897022
Lower-middle-income countries,,2014,1.6393569
Lower-middle-income countries,,2015,1.6711614
Lower-middle-income countries,,2016,1.7235585
Lower-middle-income countries,,2017,1.7598053
Lower-middle-income countries,,2018,1.825185
Lower-middle-income countries,,2019,1.8652161
Lower-middle-income countries,,2020,1.7597222
Lower-middle-income countries,,2021,1.8474244
Luxembourg,LUX,1945,0.08540352
Luxembourg,LUX,1946,0.12222708
Luxembourg,LUX,1947,0.14693683
Luxembourg,LUX,1948,0.17173988
Luxembourg,LUX,1949,0.1963233
Luxembourg,LUX,1950,25.014633
Luxembourg,LUX,1951,30.210049
Luxembourg,LUX,1952,31.331244
Luxembourg,LUX,1953,28.67729
Luxembourg,LUX,1954,28.934362
Luxembourg,LUX,1955,32.35407
Luxembourg,LUX,1956,33.744488
Luxembourg,LUX,1957,35.089443
Luxembourg,LUX,1958,32.474606
Luxembourg,LUX,1959,33.341896
Luxembourg,LUX,1960,36.629093
Luxembourg,LUX,1961,36.580036
Luxembourg,LUX,1962,36.08063
Luxembourg,LUX,1963,35.410664
Luxembourg,LUX,1964,37.673428
Luxembourg,LUX,1965,36.971375
Luxembourg,LUX,1966,34.851803
Luxembourg,LUX,1967,33.82433
Luxembourg,LUX,1968,36.37062
Luxembourg,LUX,1969,38.96762
Luxembourg,LUX,1970,40.475006
Luxembourg,LUX,1971,38.581238
Luxembourg,LUX,1972,38.988323
Luxembourg,LUX,1973,40.59391
Luxembourg,LUX,1974,41.047718
Luxembourg,LUX,1975,33.544598
Luxembourg,LUX,1976,33.32911
Luxembourg,LUX,1977,30.574385
Luxembourg,LUX,1978,32.90406
Luxembourg,LUX,1979,33.510323
Luxembourg,LUX,1980,30.443203
Luxembourg,LUX,1981,26.025719
Luxembourg,LUX,1982,24.447992
Luxembourg,LUX,1983,22.887058
Luxembourg,LUX,1984,24.616035
Luxembourg,LUX,1985,25.204838
Luxembourg,LUX,1986,24.746542
Luxembourg,LUX,1987,23.782467
Luxembourg,LUX,1988,24.367577
Luxembourg,LUX,1989,26.120216
Luxembourg,LUX,1990,31.01004
Luxembourg,LUX,1991,32.202354
Luxembourg,LUX,1992,31.18512
Luxembourg,LUX,1993,31.143454
Luxembourg,LUX,1994,28.709126
Luxembourg,LUX,1995,22.450573
Luxembourg,LUX,1996,22.269045
Luxembourg,LUX,1997,20.443844
Luxembourg,LUX,1998,18.121647
Luxembourg,LUX,1999,18.930565
Luxembourg,LUX,2000,19.993763
Luxembourg,LUX,2001,20.866737
Luxembourg,LUX,2002,22.38896
Luxembourg,LUX,2003,23.173029
Luxembourg,LUX,2004,25.839106
Luxembourg,LUX,2005,26.002728
Luxembourg,LUX,2006,25.233503
Luxembourg,LUX,2007,23.584751
Luxembourg,LUX,2008,22.888844
Luxembourg,LUX,2009,21.368706
Luxembourg,LUX,2010,22.09173
Luxembourg,LUX,2011,21.425722
Luxembourg,LUX,2012,20.48164
Luxembourg,LUX,2013,19.013021
Luxembourg,LUX,2014,17.67422
Luxembourg,LUX,2015,16.41591
Luxembourg,LUX,2016,15.580967
Luxembourg,LUX,2017,15.531365
Luxembourg,LUX,2018,15.736727
Luxembourg,LUX,2019,15.729075
Luxembourg,LUX,2020,12.843433
Luxembourg,LUX,2021,13.067673
Macao,MAC,1954,0.11089532
Macao,MAC,1955,0.11229504
Macao,MAC,1956,0.13307253
Macao,MAC,1957,0.15491864
Macao,MAC,1958,0.15818758
Macao,MAC,1959,0.20228453
Macao,MAC,1960,0.28976208
Macao,MAC,1961,0.38959527
Macao,MAC,1962,0.5120234
Macao,MAC,1963,0.5487693
Macao,MAC,1964,0.6367745
Macao,MAC,1965,0.6302511
Macao,MAC,1966,0.6914894
Macao,MAC,1967,0.7322695
Macao,MAC,1968,0.72355425
Macao,MAC,1969,0.7010078
Macao,MAC,1970,0.82972693
Macao,MAC,1971,0.9092357
Macao,MAC,1972,0.9282328
Macao,MAC,1973,0.90178216
Macao,MAC,1974,1.0815996
Macao,MAC,1975,1.2018856
Macao,MAC,1976,1.0249158
Macao,MAC,1977,1.2490149
Macao,MAC,1978,1.682626
Macao,MAC,1979,1.6857088
Macao,MAC,1980,2.150559
Macao,MAC,1981,2.1509004
Macao,MAC,1982,1.8841056
Macao,MAC,1983,2.5595336
Macao,MAC,1984,2.1856437
Macao,MAC,1985,2.5469913
Macao,MAC,1986,2.9239182
Macao,MAC,1987,3.1138577
Macao,MAC,1988,2.9696908
Macao,MAC,1989,3.0520482
Macao,MAC,1990,2.950114
Macao,MAC,1991,3.01295
Macao,MAC,1992,2.9026496
Macao,MAC,1993,3.0988781
Macao,MAC,1994,3.2701917
Macao,MAC,1995,3.1037462
Macao,MAC,1996,3.4799867
Macao,MAC,1997,3.6132016
Macao,MAC,1998,3.7184024
Macao,MAC,1999,3.564797
Macao,MAC,2000,3.775098
Macao,MAC,2001,3.8381433
Macao,MAC,2002,3.3733163
Macao,MAC,2003,3.3111918
Macao,MAC,2004,3.605935
Macao,MAC,2005,3.741775
Macao,MAC,2006,3.2269073
Macao,MAC,2007,2.644892
Macao,MAC,2008,2.1400251
Macao,MAC,2009,3.4816453
Macao,MAC,2010,2.2155974
Macao,MAC,2011,2.5631647
Macao,MAC,2012,2.2274733
Macao,MAC,2013,2.0409079
Macao,MAC,2014,2.5134656
Macao,MAC,2015,3.248601
Macao,MAC,2016,2.841425
Macao,MAC,2017,3.017895
Macao,MAC,2018,1.9079933
Macao,MAC,2019,1.8274176
Macao,MAC,2020,1.8805522
Macao,MAC,2021,1.8740766
Madagascar,MDG,1933,0.0012155094
Madagascar,MDG,1934,0.002397784
Madagascar,MDG,1935,0.0011821769
Madagascar,MDG,1945,0.0020337612
Madagascar,MDG,1947,0.000973204
Madagascar,MDG,1948,0.00095599605
Madagascar,MDG,1949,0.0009379333
Madagascar,MDG,1950,0.07690689
Madagascar,MDG,1951,0.060596604
Madagascar,MDG,1952,0.07416362
Madagascar,MDG,1953,0.059453633
Madagascar,MDG,1954,0.06641795
Madagascar,MDG,1955,0.06807064
Madagascar,MDG,1956,0.06958664
Madagascar,MDG,1957,0.0670713
Madagascar,MDG,1958,0.07754919
Madagascar,MDG,1959,0.075587176
Madagascar,MDG,1960,0.07872042
Madagascar,MDG,1961,0.068265654
Madagascar,MDG,1962,0.074049056
Madagascar,MDG,1963,0.08414747
Madagascar,MDG,1964,0.085873
Madagascar,MDG,1965,0.09632087
Madagascar,MDG,1966,0.09748298
Madagascar,MDG,1967,0.13812247
Madagascar,MDG,1968,0.14545318
Madagascar,MDG,1969,0.1317376
Madagascar,MDG,1970,0.14618969
Madagascar,MDG,1971,0.14993493
Madagascar,MDG,1972,0.1823542
Madagascar,MDG,1973,0.14765725
Madagascar,MDG,1974,0.15842338
Madagascar,MDG,1975,0.21921511
Madagascar,MDG,1976,0.124727786
Madagascar,MDG,1977,0.10318315
Madagascar,MDG,1978,0.12051002
Madagascar,MDG,1979,0.13002753
Madagascar,MDG,1980,0.18036546
Madagascar,MDG,1981,0.11127451
Madagascar,MDG,1982,0.10699374
Madagascar,MDG,1983,0.06677463
Madagascar,MDG,1984,0.086507246
Madagascar,MDG,1985,0.102258444
Madagascar,MDG,1986,0.1073905
Madagascar,MDG,1987,0.11775543
Madagascar,MDG,1988,0.11473355
Madagascar,MDG,1989,0.08024806
Madagascar,MDG,1990,0.07823433
Madagascar,MDG,1991,0.08249801
Madagascar,MDG,1992,0.077702165
Madagascar,MDG,1993,0.077301346
Madagascar,MDG,1994,0.092841126
Madagascar,MDG,1995,0.09284681
Madagascar,MDG,1996,0.093630634
Madagascar,MDG,1997,0.10982662
Madagascar,MDG,1998,0.11216439
Madagascar,MDG,1999,0.115546584
Madagascar,MDG,2000,0.11514444
Madagascar,MDG,2001,0.10387079
Madagascar,MDG,2002,0.07158665
Madagascar,MDG,2003,0.09484521
Madagascar,MDG,2004,0.09806268
Madagascar,MDG,2005,0.09187665
Madagascar,MDG,2006,0.08616832
Madagascar,MDG,2007,0.086526
Madagascar,MDG,2008,0.08676968
Madagascar,MDG,2009,0.080805585
Madagascar,MDG,2010,0.08613679
Madagascar,MDG,2011,0.106225535
Madagascar,MDG,2012,0.11948903
Madagascar,MDG,2013,0.13598353
Madagascar,MDG,2014,0.13040431
Madagascar,MDG,2015,0.12987387
Madagascar,MDG,2016,0.12813878
Madagascar,MDG,2017,0.15739256
Madagascar,MDG,2018,0.14237654
Madagascar,MDG,2019,0.15613857
Madagascar,MDG,2020,0.14173806
Madagascar,MDG,2021,0.146784
Malawi,MWI,1950,0.07951529
Malawi,MWI,1951,0.08617919
Malawi,MWI,1952,0.095188566
Malawi,MWI,1953,0.101794995
Malawi,MWI,1954,0.10976598
Malawi,MWI,1955,0.12688252
Malawi,MWI,1956,0.13546853
Malawi,MWI,1957,0.13645148
Malawi,MWI,1958,0.11919707
Malawi,MWI,1959,0.1299647
Malawi,MWI,1960,0.12105398
Malawi,MWI,1961,0.10067372
Malawi,MWI,1962,0.0949193
Malawi,MWI,1963,0.08904411
Malawi,MWI,1964,0.08260932
Malawi,MWI,1965,0.08509472
Malawi,MWI,1966,0.102250874
Malawi,MWI,1967,0.08525199
Malawi,MWI,1968,0.088146724
Malawi,MWI,1969,0.08437113
Malawi,MWI,1970,0.098174006
Malawi,MWI,1971,0.105788656
Malawi,MWI,1972,0.11213297
Malawi,MWI,1973,0.114331886
Malawi,MWI,1974,0.10697727
Malawi,MWI,1975,0.10954349
Malawi,MWI,1976,0.10696989
Malawi,MWI,1977,0.11334891
Malawi,MWI,1978,0.11505953
Malawi,MWI,1979,0.10529457
Malawi,MWI,1980,0.11296535
Malawi,MWI,1981,0.09226256
Malawi,MWI,1982,0.08716356
Malawi,MWI,1983,0.08099183
Malawi,MWI,1984,0.07534216
Malawi,MWI,1985,0.07258006
Malawi,MWI,1986,0.06933797
Malawi,MWI,1987,0.0651775
Malawi,MWI,1988,0.061360866
Malawi,MWI,1989,0.060841132
Malawi,MWI,1990,0.07682667
Malawi,MWI,1991,0.079191715
Malawi,MWI,1992,0.076975524
Malawi,MWI,1993,0.08505121
Malawi,MWI,1994,0.08808902
Malawi,MWI,1995,0.08926913
Malawi,MWI,1996,0.087101094
Malawi,MWI,1997,0.08943018
Malawi,MWI,1998,0.08563245
Malawi,MWI,1999,0.084026605
Malawi,MWI,2000,0.07707345
Malawi,MWI,2001,0.06876009
Malawi,MWI,2002,0.07180067
Malawi,MWI,2003,0.074733324
Malawi,MWI,2004,0.07350139
Malawi,MWI,2005,0.070936345
Malawi,MWI,2006,0.06987837
Malawi,MWI,2007,0.0718334
Malawi,MWI,2008,0.078292325
Malawi,MWI,2009,0.07643666
Malawi,MWI,2010,0.06964984
Malawi,MWI,2011,0.07527894
Malawi,MWI,2012,0.07265489
Malawi,MWI,2013,0.07257999
Malawi,MWI,2014,0.061938625
Malawi,MWI,2015,0.063246265
Malawi,MWI,2016,0.068618685
Malawi,MWI,2017,0.07607326
Malawi,MWI,2018,0.085483655
Malawi,MWI,2019,0.084429234
Malawi,MWI,2020,0.07594564
Malawi,MWI,2021,0.07803988
Malaysia,MYS,1890,0.0048424774
Malaysia,MYS,1891,0.01171324
Malaysia,MYS,1892,0.02946571
Malaysia,MYS,1893,0.006578975
Malaysia,MYS,1894,0.027583173
Malaysia,MYS,1895,0.061586663
Malaysia,MYS,1896,0.06753203
Malaysia,MYS,1897,0.04804374
Malaysia,MYS,1898,0.06507759
Malaysia,MYS,1899,0.059471976
Malaysia,MYS,1900,0.027995858
Malaysia,MYS,1901,0.022121226
Malaysia,MYS,1902,0.023205085
Malaysia,MYS,1903,0.022638835
Malaysia,MYS,1904,0.014198426
Malaysia,MYS,1905,0.01693022
Malaysia,MYS,1906,0.015015606
Malaysia,MYS,1907,0.035158284
Malaysia,MYS,1908,0.035729818
Malaysia,MYS,1909,0.06421489
Malaysia,MYS,1910,0.08736628
Malaysia,MYS,1912,0.006548695
Malaysia,MYS,1913,0.0218449
Malaysia,MYS,1914,0.050428744
Malaysia,MYS,1915,0.069266595
Malaysia,MYS,1916,0.18203099
Malaysia,MYS,1917,0.21193038
Malaysia,MYS,1918,0.21349983
Malaysia,MYS,1919,0.2399917
Malaysia,MYS,1920,0.3390862
Malaysia,MYS,1921,0.4228714
Malaysia,MYS,1922,0.5864455
Malaysia,MYS,1923,0.73946506
Malaysia,MYS,1924,0.70189625
Malaysia,MYS,1925,0.8121824
Malaysia,MYS,1926,0.91146773
Malaysia,MYS,1927,0.8859565
Malaysia,MYS,1928,0.9767543
Malaysia,MYS,1929,1.0330861
Malaysia,MYS,1930,0.9022109
Malaysia,MYS,1931,0.6514229
Malaysia,MYS,1932,0.42294636
Malaysia,MYS,1933,0.36689386
Malaysia,MYS,1934,0.3916276
Malaysia,MYS,1935,0.39977947
Malaysia,MYS,1936,0.44396305
Malaysia,MYS,1937,0.4978246
Malaysia,MYS,1938,0.3976751
Malaysia,MYS,1939,0.34723765
Malaysia,MYS,1940,0.51351666
Malaysia,MYS,1941,0.42863265
Malaysia,MYS,1942,0.12718852
Malaysia,MYS,1943,0.25011694
Malaysia,MYS,1944,0.20562328
Malaysia,MYS,1945,0.112172775
Malaysia,MYS,1946,0.10897332
Malaysia,MYS,1947,0.12143477
Malaysia,MYS,1948,0.20742151
Malaysia,MYS,1949,0.20862378
Malaysia,MYS,1950,0.61199105
Malaysia,MYS,1951,0.85317665
Malaysia,MYS,1952,1.0155686
Malaysia,MYS,1953,1.0099252
Malaysia,MYS,1954,1.0603694
Malaysia,MYS,1955,1.0948474
Malaysia,MYS,1956,1.0839187
Malaysia,MYS,1957,0.48945084
Malaysia,MYS,1958,0.5188542
Malaysia,MYS,1959,0.4186856
Malaysia,MYS,1960,0.5363242
Malaysia,MYS,1961,0.5801901
Malaysia,MYS,1962,0.5738133
Malaysia,MYS,1963,0.6793012
Malaysia,MYS,1964,0.8374225
Malaysia,MYS,1965,0.92181426
Malaysia,MYS,1966,1.0529052
Malaysia,MYS,1967,1.0569302
Malaysia,MYS,1968,1.0721815
Malaysia,MYS,1969,0.9081738
Malaysia,MYS,1970,1.4152114
Malaysia,MYS,1971,1.5790089
Malaysia,MYS,1972,1.6572151
Malaysia,MYS,1973,1.5823604
Malaysia,MYS,1974,1.6801362
Malaysia,MYS,1975,1.6737158
Malaysia,MYS,1976,2.0065055
Malaysia,MYS,1977,1.8512956
Malaysia,MYS,1978,1.854324
Malaysia,MYS,1979,2.1208465
Malaysia,MYS,1980,2.1211572
Malaysia,MYS,1981,2.276342
Malaysia,MYS,1982,2.2011254
Malaysia,MYS,1983,2.662049
Malaysia,MYS,1984,2.3691506
Malaysia,MYS,1985,2.4046485
Malaysia,MYS,1986,2.5774498
Malaysia,MYS,1987,2.5495796
Malaysia,MYS,1988,2.5942633
Malaysia,MYS,1989,2.9426231
Malaysia,MYS,1990,3.0980864
Malaysia,MYS,1991,3.651186
Malaysia,MYS,1992,3.9381533
Malaysia,MYS,1993,4.5521417
Malaysia,MYS,1994,4.626696
Malaysia,MYS,1995,5.6579585
Malaysia,MYS,1996,5.483185
Malaysia,MYS,1997,5.745379
Malaysia,MYS,1998,5.2377195
Malaysia,MYS,1999,4.841214
Malaysia,MYS,2000,5.5002055
Malaysia,MYS,2001,5.6913257
Malaysia,MYS,2002,5.596707
Malaysia,MYS,2003,6.3267984
Malaysia,MYS,2004,6.7540483
Malaysia,MYS,2005,6.994909
Malaysia,MYS,2006,6.7442193
Malaysia,MYS,2007,6.7345085
Malaysia,MYS,2008,7.301293
Malaysia,MYS,2009,7.1131396
Malaysia,MYS,2010,7.5192285
Malaysia,MYS,2011,7.435324
Malaysia,MYS,2012,7.1910415
Malaysia,MYS,2013,8.0361
Malaysia,MYS,2014,8.015589
Malaysia,MYS,2015,7.5864425
Malaysia,MYS,2016,7.995221
Malaysia,MYS,2017,7.762195
Malaysia,MYS,2018,8.2436075
Malaysia,MYS,2019,8.20496
Malaysia,MYS,2020,7.8157063
Malaysia,MYS,2021,7.626435
Maldives,MDV,1971,0.028832685
Maldives,MDV,1972,0.027968612
Maldives,MDV,1973,0.027149389
Maldives,MDV,1974,0.026368627
Maldives,MDV,1975,0.051193204
Maldives,MDV,1976,0.07453214
Maldives,MDV,1977,0.09654427
Maldives,MDV,1978,0.14088786
Maldives,MDV,1979,0.18281153
Maldives,MDV,1980,0.26663432
Maldives,MDV,1981,0.2807216
Maldives,MDV,1982,0.27291426
Maldives,MDV,1983,0.2860058
Maldives,MDV,1984,0.317921
Maldives,MDV,1985,0.34638655
Maldives,MDV,1986,0.40868598
Maldives,MDV,1987,0.39461884
Maldives,MDV,1988,0.4511204
Maldives,MDV,1989,0.5715833
Maldives,MDV,1990,0.76545054
Maldives,MDV,1991,0.66285604
Maldives,MDV,1992,0.96523464
Maldives,MDV,1993,0.80477685
Maldives,MDV,1994,0.784486
Maldives,MDV,1995,0.9648939
Maldives,MDV,1996,1.0970018
Maldives,MDV,1997,1.2256275
Maldives,MDV,1998,1.0973024
Maldives,MDV,1999,1.5150241
Maldives,MDV,2000,1.5951862
Maldives,MDV,2001,1.6067379
Maldives,MDV,2002,2.0307295
