raceId,year,round,circuitId,name,date,time,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time
898,2013,18,69,"United States Grand Prix","2013-11-17","19:00:00","http://en.wikipedia.org/wiki/2013_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
899,2013,19,18,"Brazilian Grand Prix","2013-11-24","16:00:00","http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
900,2014,1,1,"Australian Grand Prix","2014-03-16","06:00:00","http://en.wikipedia.org/wiki/2014_Australian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
901,2014,2,2,"Malaysian Grand Prix","2014-03-30","08:00:00","http://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
902,2014,3,3,"Bahrain Grand Prix","2014-04-06","15:00:00","http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
903,2014,4,17,"Chinese Grand Prix","2014-04-20","07:00:00","http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
904,2014,5,4,"Spanish Grand Prix","2014-05-11","12:00:00","http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
905,2014,6,6,"Monaco Grand Prix","2014-05-25","12:00:00","http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
906,2014,7,7,"Canadian Grand Prix","2014-06-08","18:00:00","http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
907,2014,8,70,"Austrian Grand Prix","2014-06-22","12:00:00","http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
908,2014,9,9,"British Grand Prix","2014-07-06","12:00:00","http://en.wikipedia.org/wiki/2014_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
909,2014,10,10,"German Grand Prix","2014-07-20","12:00:00","http://en.wikipedia.org/wiki/2014_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
910,2014,11,11,"Hungarian Grand Prix","2014-07-27","12:00:00","http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
911,2014,12,13,"Belgian Grand Prix","2014-08-24","12:00:00","http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
912,2014,13,14,"Italian Grand Prix","2014-09-07","12:00:00","http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
913,2014,14,15,"Singapore Grand Prix","2014-09-21","12:00:00","http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
914,2014,15,22,"Japanese Grand Prix","2014-10-05","06:00:00","http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
915,2014,16,71,"Russian Grand Prix","2014-10-12","11:00:00","http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
916,2014,17,69,"United States Grand Prix","2014-11-02","20:00:00","http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
917,2014,18,18,"Brazilian Grand Prix","2014-11-09","16:00:00","http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
918,2014,19,24,"Abu Dhabi Grand Prix","2014-11-23","13:00:00","http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
931,2015,6,6,"Monaco Grand Prix","2015-05-24","12:00:00","http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
932,2015,7,7,"Canadian Grand Prix","2015-06-07","18:00:00","http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
929,2015,4,3,"Bahrain Grand Prix","2015-04-19","15:00:00","http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
930,2015,5,4,"Spanish Grand Prix","2015-05-10","12:00:00","http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
928,2015,3,17,"Chinese Grand Prix","2015-04-12","06:00:00","http://en.wikipedia.org/wiki/2015_Chinese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
926,2015,1,1,"Australian Grand Prix","2015-03-15","05:00:00","http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
927,2015,2,2,"Malaysian Grand Prix","2015-03-29","07:00:00","http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
933,2015,8,70,"Austrian Grand Prix","2015-06-21","12:00:00","http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
934,2015,9,9,"British Grand Prix","2015-07-05","12:00:00","http://en.wikipedia.org/wiki/2015_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
936,2015,10,11,"Hungarian Grand Prix","2015-07-26","12:00:00","http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
937,2015,11,13,"Belgian Grand Prix","2015-08-23","12:00:00","http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
938,2015,12,14,"Italian Grand Prix","2015-09-06","12:00:00","http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
939,2015,13,15,"Singapore Grand Prix","2015-09-20","12:00:00","http://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
940,2015,14,22,"Japanese Grand Prix","2015-09-27","05:00:00","http://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
941,2015,15,71,"Russian Grand Prix","2015-10-11","11:00:00","http://en.wikipedia.org/wiki/2015_Russian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
942,2015,16,69,"United States Grand Prix","2015-10-25","19:00:00","http://en.wikipedia.org/wiki/2015_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
943,2015,17,32,"Mexican Grand Prix","2015-11-01","19:00:00","http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
944,2015,18,18,"Brazilian Grand Prix","2015-11-15","16:00:00","http://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
945,2015,19,24,"Abu Dhabi Grand Prix","2015-11-29","13:00:00","http://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
948,2016,1,1,"Australian Grand Prix","2016-03-20","05:00:00","http://en.wikipedia.org/wiki/2016_Australian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
949,2016,2,3,"Bahrain Grand Prix","2016-04-03","15:00:00","http://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
950,2016,3,17,"Chinese Grand Prix","2016-04-17","06:00:00","http://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
951,2016,4,71,"Russian Grand Prix","2016-05-01","12:00:00","http://en.wikipedia.org/wiki/2016_Russian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
952,2016,5,4,"Spanish Grand Prix","2016-05-15","12:00:00","http://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
953,2016,6,6,"Monaco Grand Prix","2016-05-29","12:00:00","http://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
954,2016,7,7,"Canadian Grand Prix","2016-06-12","18:00:00","http://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
955,2016,8,73,"European Grand Prix","2016-06-19","13:00:00","http://en.wikipedia.org/wiki/2016_European_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
956,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
957,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","http://en.wikipedia.org/wiki/2016_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
958,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
959,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","http://en.wikipedia.org/wiki/2016_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
960,2016,13,13,"Belgian Grand Prix","2016-08-28","12:00:00","http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
961,2016,14,14,"Italian Grand Prix","2016-09-04","12:00:00","http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
962,2016,15,15,"Singapore Grand Prix","2016-09-18","12:00:00","http://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
963,2016,16,2,"Malaysian Grand Prix","2016-10-02","07:00:00","http://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
964,2016,17,22,"Japanese Grand Prix","2016-10-09","05:00:00","http://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
965,2016,18,69,"United States Grand Prix","2016-10-23","19:00:00","http://en.wikipedia.org/wiki/2016_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
966,2016,19,32,"Mexican Grand Prix","2016-10-30","19:00:00","http://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
967,2016,20,18,"Brazilian Grand Prix","2016-11-13","16:00:00","http://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
968,2016,21,24,"Abu Dhabi Grand Prix","2016-11-27","13:00:00","http://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
969,2017,1,1,"Australian Grand Prix","2017-03-26","05:00:00","http://en.wikipedia.org/wiki/2017_Australian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
970,2017,2,17,"Chinese Grand Prix","2017-04-09","06:00:00","http://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
971,2017,3,3,"Bahrain Grand Prix","2017-04-16","15:00:00","http://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
972,2017,4,71,"Russian Grand Prix","2017-04-30","12:00:00","http://en.wikipedia.org/wiki/2017_Russian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
973,2017,5,4,"Spanish Grand Prix","2017-05-14","12:00:00","http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
974,2017,6,6,"Monaco Grand Prix","2017-05-28","12:00:00","http://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
975,2017,7,7,"Canadian Grand Prix","2017-06-11","18:00:00","http://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
976,2017,8,73,"Azerbaijan Grand Prix","2017-06-25","13:00:00","http://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
977,2017,9,70,"Austrian Grand Prix","2017-07-09","12:00:00","http://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
978,2017,10,9,"British Grand Prix","2017-07-16","12:00:00","http://en.wikipedia.org/wiki/2017_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
979,2017,11,11,"Hungarian Grand Prix","2017-07-30","12:00:00","http://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
980,2017,12,13,"Belgian Grand Prix","2017-08-27","12:00:00","http://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
981,2017,13,14,"Italian Grand Prix","2017-09-03","12:00:00","http://en.wikipedia.org/wiki/2017_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
982,2017,14,15,"Singapore Grand Prix","2017-09-17","12:00:00","http://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
983,2017,15,2,"Malaysian Grand Prix","2017-10-01","07:00:00","http://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
984,2017,16,22,"Japanese Grand Prix","2017-10-08","05:00:00","http://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
985,2017,17,69,"United States Grand Prix","2017-10-22","19:00:00","http://en.wikipedia.org/wiki/2017_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
986,2017,18,32,"Mexican Grand Prix","2017-10-29","19:00:00","http://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
987,2017,19,18,"Brazilian Grand Prix","2017-11-12","16:00:00","http://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
988,2017,20,24,"Abu Dhabi Grand Prix","2017-11-26","13:00:00","http://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
989,2018,1,1,"Australian Grand Prix","2018-03-25","05:10:00","http://en.wikipedia.org/wiki/2018_Australian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
990,2018,2,3,"Bahrain Grand Prix","2018-04-08","15:10:00","http://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
991,2018,3,17,"Chinese Grand Prix","2018-04-15","06:10:00","http://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
992,2018,4,73,"Azerbaijan Grand Prix","2018-04-29","12:10:00","http://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
993,2018,5,4,"Spanish Grand Prix","2018-05-13","13:10:00","http://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
994,2018,6,6,"Monaco Grand Prix","2018-05-27","13:10:00","http://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
995,2018,7,7,"Canadian Grand Prix","2018-06-10","18:10:00","http://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
996,2018,8,34,"French Grand Prix","2018-06-24","14:10:00","http://en.wikipedia.org/wiki/2018_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
997,2018,9,70,"Austrian Grand Prix","2018-07-01","13:10:00","http://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
998,2018,10,9,"British Grand Prix","2018-07-08","13:10:00","http://en.wikipedia.org/wiki/2018_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
999,2018,11,10,"German Grand Prix","2018-07-22","13:10:00","http://en.wikipedia.org/wiki/2018_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1000,2018,12,11,"Hungarian Grand Prix","2018-07-29","13:10:00","http://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1001,2018,13,13,"Belgian Grand Prix","2018-08-26","13:10:00","http://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1002,2018,14,14,"Italian Grand Prix","2018-09-02","13:10:00","http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1003,2018,15,15,"Singapore Grand Prix","2018-09-16","12:10:00","http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1004,2018,16,71,"Russian Grand Prix","2018-09-30","11:10:00","http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1005,2018,17,22,"Japanese Grand Prix","2018-10-07","05:10:00","http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1006,2018,18,69,"United States Grand Prix","2018-10-21","18:10:00","http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1007,2018,19,32,"Mexican Grand Prix","2018-10-28","19:10:00","http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1008,2018,20,18,"Brazilian Grand Prix","2018-11-11","17:10:00","http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1009,2018,21,24,"Abu Dhabi Grand Prix","2018-11-25","13:10:00","http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1010,2019,1,1,"Australian Grand Prix","2019-03-17","05:10:00","http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1011,2019,2,3,"Bahrain Grand Prix","2019-03-31","15:10:00","http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1012,2019,3,17,"Chinese Grand Prix","2019-04-14","06:10:00","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1013,2019,4,73,"Azerbaijan Grand Prix","2019-04-28","12:10:00","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1014,2019,5,4,"Spanish Grand Prix","2019-05-12","13:10:00","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1015,2019,6,6,"Monaco Grand Prix","2019-05-26","13:10:00","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1016,2019,7,7,"Canadian Grand Prix","2019-06-09","18:10:00","http://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1017,2019,8,34,"French Grand Prix","2019-06-23","13:10:00","http://en.wikipedia.org/wiki/2019_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1018,2019,9,70,"Austrian Grand Prix","2019-06-30","13:10:00","http://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1019,2019,10,9,"British Grand Prix","2019-07-14","13:10:00","http://en.wikipedia.org/wiki/2019_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1020,2019,11,10,"German Grand Prix","2019-07-28","13:10:00","http://en.wikipedia.org/wiki/2019_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1021,2019,12,11,"Hungarian Grand Prix","2019-08-04","13:10:00","http://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1022,2019,13,13,"Belgian Grand Prix","2019-09-01","13:10:00","http://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1023,2019,14,14,"Italian Grand Prix","2019-09-08","13:10:00","http://en.wikipedia.org/wiki/2019_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1024,2019,15,15,"Singapore Grand Prix","2019-09-22","12:10:00","http://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1025,2019,16,71,"Russian Grand Prix","2019-09-29","11:10:00","http://en.wikipedia.org/wiki/2019_Russian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1026,2019,17,22,"Japanese Grand Prix","2019-10-13","05:10:00","http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1027,2019,18,32,"Mexican Grand Prix","2019-10-27","19:10:00","http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1028,2019,19,69,"United States Grand Prix","2019-11-03","19:10:00","http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1029,2019,20,18,"Brazilian Grand Prix","2019-11-17","17:10:00","http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1030,2019,21,24,"Abu Dhabi Grand Prix","2019-12-01","13:10:00","http://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1031,2020,1,70,"Austrian Grand Prix","2020-07-05","13:10:00","http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1032,2020,2,70,"Styrian Grand Prix","2020-07-12","13:10:00","http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1033,2020,3,11,"Hungarian Grand Prix","2020-07-19","13:10:00","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1034,2020,4,9,"British Grand Prix","2020-08-02","13:10:00","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1035,2020,5,9,"70th Anniversary Grand Prix","2020-08-09","13:10:00","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1036,2020,6,4,"Spanish Grand Prix","2020-08-16","13:10:00","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1037,2020,7,13,"Belgian Grand Prix","2020-08-30","13:10:00","http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1038,2020,8,14,"Italian Grand Prix","2020-09-06","13:10:00","http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1039,2020,9,76,"Tuscan Grand Prix","2020-09-13","13:10:00","http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1040,2020,10,71,"Russian Grand Prix","2020-09-27","11:10:00","http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1041,2020,11,20,"Eifel Grand Prix","2020-10-11","13:10:00","http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1042,2020,12,75,"Portuguese Grand Prix","2020-10-25","12:10:00","http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1043,2020,13,21,"Emilia Romagna Grand Prix","2020-11-01","12:10:00","http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1044,2020,14,5,"Turkish Grand Prix","2020-11-15","10:10:00","http://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1045,2020,15,3,"Bahrain Grand Prix","2020-11-29","14:10:00","http://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1046,2020,16,3,"Sakhir Grand Prix","2020-12-06","17:10:00","http://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1047,2020,17,24,"Abu Dhabi Grand Prix","2020-12-13","13:10:00","http://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1053,2021,2,21,"Emilia Romagna Grand Prix","2021-04-18","13:00:00","http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix","2021-04-16",\N,"2021-04-16",\N,"2021-04-17",\N,"2021-04-17",\N,\N,\N
1074,2022,1,3,"Bahrain Grand Prix","2022-03-20","15:00:00","http://en.wikipedia.org/wiki/2022_Bahrain_Grand_Prix","2022-03-18","12:00:00","2022-03-18","15:00:00","2022-03-19","12:00:00","2022-03-19","15:00:00",\N,\N
1052,2021,1,3,"Bahrain Grand Prix","2021-03-28","15:00:00","http://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix","2021-03-26",\N,"2021-03-26",\N,"2021-03-27",\N,"2021-03-27",\N,\N,\N
